trip_id,subscriber_type,bikeid,start_time,start_station_id,start_station_name,end_station_id,end_station_name,duration_minutes,dummy_date
21302833,Local365,881,2019-11-25 17:39:05 UTC,2547,21st/Guadalupe,3794,Dean Keeton/Speedway ,27,2024-01-01
21303608,Local365,113G,2019-11-25 21:00:58 UTC,2547,21st/Guadalupe,3794,Dean Keeton/Speedway ,43,2024-01-01
21300570,U.T. Student Membership,2887,2019-11-25 12:47:26 UTC,3793,28th/Rio Grande,3795,Dean Keeton/Whitis,6,2024-01-01
21300802,U.T. Student Membership,19,2019-11-25 13:13:27 UTC,3794,Dean Keeton/Speedway ,3795,Dean Keeton/Whitis,2,2024-01-01
21300638,U.T. Student Membership,113G,2019-11-25 12:56:45 UTC,3798,21st/Speedway @ PCL,3795,Dean Keeton/Whitis,5,2024-01-01
21299773,Local365,895,2019-11-25 10:54:36 UTC,3798,21st/Speedway @ PCL,3795,Dean Keeton/Whitis,10,2024-01-01
21303829,U.T. Student Membership,936,2019-11-25 22:40:03 UTC,3798,21st/Speedway @ PCL,3795,Dean Keeton/Whitis,6,2024-01-01
21303451,U.T. Student Membership,110,2019-11-25 20:10:35 UTC,3794,Dean Keeton/Speedway ,3797,21st/University,6,2024-01-01
21302618,U.T. Student Membership,153,2019-11-25 17:10:04 UTC,3794,Dean Keeton/Speedway ,3797,21st/University,5,2024-01-01
21303430,U.T. Student Membership,895,2019-11-25 20:05:00 UTC,3794,Dean Keeton/Speedway ,3797,21st/University,4,2024-01-01
21301857,Local365,040G,2019-11-25 15:28:01 UTC,3841,23rd/Rio Grande,3798,21st/Speedway @ PCL,6,2024-01-01
21303749,U.T. Student Membership,040G,2019-11-25 21:58:59 UTC,3841,23rd/Rio Grande,3798,21st/Speedway @ PCL,5,2024-01-01
21301323,Local365,057G,2019-11-25 14:16:10 UTC,3621,3rd/Nueces,3798,21st/Speedway @ PCL,30,2024-01-01
21299308,U.T. Student Membership,153,2019-11-25 09:33:46 UTC,3792,22nd/Pearl,3798,21st/Speedway @ PCL,4,2024-01-01
21298453,Local365,668,2019-11-25 00:35:43 UTC,3793,28th/Rio Grande,3798,21st/Speedway @ PCL,11,2024-01-01
21300451,U.T. Student Membership,105G,2019-11-25 12:29:07 UTC,3794,Dean Keeton/Speedway ,3798,21st/Speedway @ PCL,4,2024-01-01
21299802,U.T. Student Membership,2288,2019-11-25 10:57:59 UTC,3794,Dean Keeton/Speedway ,3798,21st/Speedway @ PCL,5,2024-01-01
21302072,Local365,057G,2019-11-25 15:55:24 UTC,3794,Dean Keeton/Speedway ,3798,21st/Speedway @ PCL,3,2024-01-01
21302961,U.T. Student Membership,153,2019-11-25 17:59:38 UTC,3794,Dean Keeton/Speedway ,3798,21st/Speedway @ PCL,4,2024-01-01
21300127,U.T. Student Membership,113G,2019-11-25 11:51:56 UTC,3794,Dean Keeton/Speedway ,3798,21st/Speedway @ PCL,4,2024-01-01
21302958,U.T. Student Membership,907,2019-11-25 17:59:03 UTC,3794,Dean Keeton/Speedway ,3798,21st/Speedway @ PCL,2,2024-01-01
21301008,U.T. Student Membership,2351,2019-11-25 13:40:29 UTC,3794,Dean Keeton/Speedway ,3798,21st/Speedway @ PCL,3,2024-01-01
21299916,Local365,895,2019-11-25 11:17:05 UTC,3795,Dean Keeton/Whitis,3798,21st/Speedway @ PCL,4,2024-01-01
21301027,Local365,668,2019-11-25 13:41:57 UTC,3798,21st/Speedway @ PCL,3798,21st/Speedway @ PCL,20,2024-01-01
21302706,Local365,273,2019-11-25 17:20:56 UTC,3798,21st/Speedway @ PCL,3798,21st/Speedway @ PCL,1,2024-01-01
21303079,Local365,113G,2019-11-25 18:26:31 UTC,2540,17th/Guadalupe,3798,21st/Speedway @ PCL,25,2024-01-01
21303530,Local365,113G,2019-11-25 20:35:59 UTC,2547,21st/Guadalupe,3798,21st/Speedway @ PCL,10,2024-01-01
21299432,Local365,2288,2019-11-25 09:51:54 UTC,2548,Guadalupe/West Mall @ University Co-op,3798,21st/Speedway @ PCL,4,2024-01-01
21302989,Local365,2887,2019-11-25 18:05:00 UTC,2548,Guadalupe/West Mall @ University Co-op,3798,21st/Speedway @ PCL,3,2024-01-01
21303043,U.T. Student Membership,936,2019-11-25 18:21:26 UTC,2548,Guadalupe/West Mall @ University Co-op,3798,21st/Speedway @ PCL,4,2024-01-01
21303087,U.T. Student Membership,105G,2019-11-25 18:28:41 UTC,3838,26th/Nueces,3798,21st/Speedway @ PCL,8,2024-01-01
21302974,U.T. Student Membership,2077,2019-11-25 18:02:12 UTC,3841,23rd/Rio Grande,3799,23rd/San Jacinto @ DKR Stadium,8,2024-01-01
21300959,U.T. Student Membership,2722,2019-11-25 13:33:29 UTC,3798,21st/Speedway @ PCL,3799,23rd/San Jacinto @ DKR Stadium,4,2024-01-01
21303283,Local365,113G,2019-11-25 19:18:26 UTC,2547,21st/Guadalupe,3799,23rd/San Jacinto @ DKR Stadium,31,2024-01-01
21303731,U.T. Student Membership,113G,2019-11-25 21:49:59 UTC,3794,Dean Keeton/Speedway ,3838,26th/Nueces,4,2024-01-01
21301189,Local365,105G,2019-11-25 14:01:23 UTC,3798,21st/Speedway @ PCL,3838,26th/Nueces,8,2024-01-01
21298477,Local365,2288,2019-11-25 02:22:15 UTC,3798,21st/Speedway @ PCL,3838,26th/Nueces,12,2024-01-01
21301840,Local365,105G,2019-11-25 15:26:15 UTC,2548,Guadalupe/West Mall @ University Co-op,3838,26th/Nueces,5,2024-01-01
21303912,Local365,113G,2019-11-25 23:36:49 UTC,2548,Guadalupe/West Mall @ University Co-op,3838,26th/Nueces,7,2024-01-01
21300059,U.T. Student Membership,040G,2019-11-25 11:44:41 UTC,3841,23rd/Rio Grande,3841,23rd/Rio Grande,1,2024-01-01
21302972,U.T. Student Membership,040G,2019-11-25 18:01:46 UTC,3841,23rd/Rio Grande,3841,23rd/Rio Grande,1,2024-01-01
21303294,U.T. Student Membership,156,2019-11-25 19:22:53 UTC,3793,28th/Rio Grande,3841,23rd/Rio Grande,4,2024-01-01
21302898,Local365,277,2019-11-25 17:48:47 UTC,3793,28th/Rio Grande,3841,23rd/Rio Grande,4,2024-01-01
21301214,U.T. Student Membership,19,2019-11-25 14:03:55 UTC,3795,Dean Keeton/Whitis,3841,23rd/Rio Grande,1254,2024-01-01
21303778,U.T. Student Membership,895,2019-11-25 22:11:55 UTC,3797,21st/University,3841,23rd/Rio Grande,5,2024-01-01
21302899,U.T. Student Membership,040G,2019-11-25 17:49:05 UTC,3798,21st/Speedway @ PCL,3841,23rd/Rio Grande,6,2024-01-01
21303415,U.T. Student Membership,460,2019-11-25 20:00:15 UTC,2547,21st/Guadalupe,3841,23rd/Rio Grande,4,2024-01-01
21300309,U.T. Student Membership,2077,2019-11-25 12:11:47 UTC,2548,Guadalupe/West Mall @ University Co-op,3841,23rd/Rio Grande,2,2024-01-01
